timestamp[ms],x_accel_raw,y_accel_raw,z_accel_raw,x_gyro_raw,y_gyro_raw,z_gyro_raw,pressure[Pa],state,liftoff_detect,top_detect,burnout_detect,latitude[°],longitude[°]
964184,468,78,2032,61,-22,-103,97330.765625,1,0,0,0,33.764679,130.896164
964194,465,86,2028,54,-5,-73,97330.765625,1,0,0,0,33.764679,130.896164
964204,464,71,2030,46,-21,-56,97330.765625,1,0,0,0,33.764679,130.896164
964214,470,82,2030,21,-54,-57,97330.765625,1,0,0,0,33.764679,130.896164
964224,474,53,2026,38,-22,-73,97330.765625,1,0,0,0,33.764679,130.896164
964234,484,86,2022,37,-7,-49,97330.765625,1,0,0,0,33.764679,130.896164
964244,475,89,2033,22,-22,-55,97330.015625,1,0,0,0,33.764679,130.896164
964254,482,77,2028,50,9,-96,97330.015625,1,0,0,0,33.764679,130.896164
964264,474,69,2026,42,-6,-49,97330.015625,1,0,0,0,33.764679,130.896164
964274,469,84,2018,39,-29,-61,97330.015625,1,0,0,0,33.764679,130.896164
964284,464,93,2026,38,-35,-61,97331.109375,1,0,0,0,33.764679,130.896164
964294,470,72,2021,38,-36,-86,97331.109375,1,0,0,0,33.764679,130.896164
964304,465,74,2028,44,-36,-58,97331.109375,1,0,0,0,33.764679,130.896164
964314,486,87,2036,30,-38,-59,97331.109375,1,0,0,0,33.764679,130.896164
964324,453,74,2022,40,-31,-71,97330.937500,1,0,0,0,33.764679,130.896164
964334,477,80,2026,36,-18,-74,97330.937500,1,0,0,0,33.764679,130.896164
964344,477,81,2031,53,-2,-66,97330.937500,1,0,0,0,33.764679,130.896164
964354,468,81,2024,29,-47,-76,97330.937500,1,0,0,0,33.764679,130.896164
964364,490,79,2016,30,-18,-86,97330.632812,1,0,0,0,33.764679,130.896164
964374,464,74,2023,50,-29,-56,97330.632812,1,0,0,0,33.764679,130.896164
964384,473,79,2015,33,-49,-44,97330.632812,1,0,0,0,33.764679,130.896164
964394,487,86,2022,58,-3,-110,97330.632812,1,0,0,0,33.764679,130.896164
964404,469,70,2029,14,-59,-48,97330.250000,1,0,0,0,33.764679,130.896164
964414,485,86,2031,29,-35,-48,97330.250000,1,0,0,0,33.764679,130.896164
964424,468,80,2019,33,-9,-47,97330.250000,1,0,0,0,33.764679,130.896164
964434,469,83,2034,54,-16,-100,97330.250000,1,0,0,0,33.764679,130.896164
964444,477,78,2029,52,-5,-79,97330.125000,1,0,0,0,33.764679,130.896164
964454,503,91,2029,67,20,-85,97330.125000,1,0,0,0,33.764679,130.896164
964464,479,79,2033,27,-25,-84,97330.125000,1,0,0,0,33.764679,130.896164
964474,487,71,2026,45,-6,-125,97330.125000,1,0,0,0,33.764679,130.896164
964484,470,79,2021,57,-21,-80,97330.460938,1,0,0,0,33.764679,130.896164
964494,451,85,2018,11,-54,-5,97330.460938,1,0,0,0,33.764679,130.896164
964504,491,93,2017,43,-15,-77,97330.460938,1,0,0,0,33.764679,130.896164
964514,480,98,2025,39,-12,-81,97330.460938,1,0,0,0,33.764679,130.896164
964524,478,66,2022,45,5,-88,97329.953125,1,0,0,0,33.764679,130.896164
964534,466,69,2033,47,-15,-69,97329.953125,1,0,0,0,33.764679,130.896164
964544,482,86,2016,50,-9,-77,97329.953125,1,0,0,0,33.764679,130.896164
964554,467,86,2015,45,-12,-68,97329.953125,1,0,0,0,33.764679,130.896164
964564,493,81,2022,33,-38,-46,97329.781250,1,0,0,0,33.764679,130.896164
964574,471,66,2033,39,-47,-23,97329.781250,1,0,0,0,33.764679,130.896164
964584,492,73,2043,36,-32,-60,97329.781250,1,0,0,0,33.764679,130.896164
964594,463,74,2022,44,-8,-95,97329.781250,1,0,0,0,33.764679,130.896164
964604,467,83,2017,52,-4,-69,97329.953125,1,0,0,0,33.764679,130.896164
964614,468,91,2024,29,-37,-46,97329.953125,1,0,0,0,33.764679,130.896164
964624,487,77,2027,23,-50,-46,97329.953125,1,0,0,0,33.764679,130.896164
964634,488,81,2035,39,-38,-64,97329.953125,1,0,0,0,33.764679,130.896164
964644,473,75,2025,20,-31,-35,97330.429688,1,0,0,0,33.764679,130.896164
964654,465,91,2028,40,-23,-60,97330.429688,1,0,0,0,33.764679,130.896164
964664,479,77,2024,43,-6,-100,97330.429688,1,0,0,0,33.764679,130.896164
964674,485,77,2028,37,-42,-67,97330.429688,1,0,0,0,33.764679,130.896164
964684,462,85,2017,49,8,-102,97330.601562,1,0,0,0,33.764679,130.896164
964694,461,79,2031,29,-47,-81,97330.601562,1,0,0,0,33.764679,130.896164
964704,464,75,2024,47,-7,-116,97330.601562,1,0,0,0,33.764679,130.896164
964714,476,73,2028,29,-7,-84,97330.601562,1,0,0,0,33.764679,130.896164
964724,506,91,2029,51,-8,-114,97331.453125,1,0,0,0,33.764679,130.896164
964734,473,81,2018,32,-26,-59,97331.453125,1,0,0,0,33.764679,130.896164
964744,475,79,2037,43,-10,-92,97331.453125,1,0,0,0,33.764679,130.896164
964754,464,75,2034,46,-24,-52,97331.453125,1,0,0,0,33.764679,130.896164
964764,447,86,2020,51,27,-101,97331.796875,1,0,0,0,33.764679,130.896164
964774,484,100,2028,37,-19,-76,97331.796875,1,0,0,0,33.764679,130.896164
964784,504,79,2033,28,-19,-58,97331.796875,1,0,0,0,33.764679,130.896164
964794,483,72,2025,36,-16,-77,97331.796875,1,0,0,0,33.764679,130.896164
964804,462,78,2017,32,-36,-46,97331.453125,1,0,0,0,33.764679,130.896164
964814,474,73,2023,54,5,-124,97331.453125,1,0,0,0,33.764679,130.896164
964824,479,87,2017,34,-20,-75,97331.453125,1,0,0,0,33.764679,130.896164
964834,480,96,2028,37,-40,-62,97331.453125,1,0,0,0,33.764679,130.896164
964844,478,80,2017,53,19,-92,97331.453125,1,0,0,0,33.764679,130.896164
964854,493,74,2016,59,-10,-74,97331.453125,1,0,0,0,33.764679,130.896164
964864,475,78,2016,37,-19,-70,97331.453125,1,0,0,0,33.764679,130.896164
964874,478,82,2033,34,-40,-56,97331.453125,1,0,0,0,33.764679,130.896164
964884,470,78,2028,41,-40,-91,97330.804688,1,0,0,0,33.764679,130.896164
964894,465,79,2017,22,-21,-55,97330.804688,1,0,0,0,33.764679,130.896164
964904,464,94,2019,33,-20,-51,97330.804688,1,0,0,0,33.764679,130.896164
964914,492,76,2040,45,-12,-66,97330.804688,1,0,0,0,33.764679,130.896164
964924,484,79,2034,67,5,-100,97330.460938,1,0,0,0,33.764679,130.896164
964934,461,68,2029,42,-31,-83,97330.460938,1,0,0,0,33.764679,130.896164
964944,470,84,2023,26,-42,-47,97330.460938,1,0,0,0,33.764679,130.896164
964954,470,85,2020,54,9,-78,97330.460938,1,0,0,0,33.764679,130.896164
964964,462,75,2023,33,-28,-77,97330.632812,1,0,0,0,33.764679,130.896164
964974,486,90,2021,13,-62,-45,97330.632812,1,0,0,0,33.764679,130.896164
964984,479,79,2029,35,-12,-60,97330.632812,1,0,0,0,33.764679,130.896164
964994,472,80,2024,29,-38,-45,97330.632812,1,0,0,0,33.764679,130.896164
965004,450,77,2028,63,-16,-77,97330.289062,1,0,0,0,33.764679,130.896164
965014,477,89,2020,54,3,-71,97330.289062,1,0,0,0,33.764679,130.896164
965024,478,81,2036,59,35,-110,97330.289062,1,0,0,0,33.764679,130.896164
965034,490,74,2029,53,-12,-80,97330.289062,1,0,0,0,33.764679,130.896164
965044,484,73,2018,38,-22,-78,97329.671875,1,0,0,0,33.764679,130.896164
965054,477,87,2033,44,4,-88,97329.671875,1,0,0,0,33.764679,130.896164
965064,469,95,2020,36,-27,-86,97329.671875,1,0,0,0,33.764679,130.896164
965074,477,83,2020,44,-24,-95,97329.671875,1,0,0,0,33.764679,130.896164
965084,456,80,2023,43,-40,-71,97330.015625,1,0,0,0,33.764679,130.896164
965094,487,100,2029,36,-27,-62,97330.015625,1,0,0,0,33.764679,130.896164
965104,489,76,2024,60,10,-90,97330.015625,1,0,0,0,33.764679,130.896164
965114,467,80,2031,59,-8,-92,97330.015625,1,0,0,0,33.764679,130.896164
965124,472,79,2017,58,-13,-87,97329.843750,1,0,0,0,33.764679,130.896164
965134,467,70,2030,23,-22,-69,97329.843750,1,0,0,0,33.764679,130.896164
965144,485,72,2029,44,-7,-81,97329.843750,1,0,0,0,33.764679,130.896164
965154,479,83,2024,58,-2,-112,97329.843750,1,0,0,0,33.764679,130.896164
965164,479,77,2028,37,-11,-65,97330.015625,1,0,0,0,33.764679,130.896164
965174,489,76,2018,30,-16,-72,97330.015625,1,0,0,0,33.764679,130.896164
965184,500,63,2031,44,-2,-84,97330.015625,1,0,0,0,33.764679,130.896164
965194,497,85,2027,36,-34,-60,97330.015625,1,0,0,0,33.764679,130.896164
965204,467,71,2024,38,-34,-49,97330.015625,1,0,0,0,33.764679,130.896164
965214,472,83,2023,53,-24,-90,97330.015625,1,0,0,0,33.764679,130.896164
965224,485,86,2021,31,-74,-63,97330.015625,1,0,0,0,33.764679,130.896164
965234,460,77,2036,47,6,-52,97330.015625,1,0,0,0,33.764679,130.896164
965244,481,76,2022,37,-21,-76,97329.953125,1,0,0,0,33.764679,130.896164
965254,479,84,2028,39,-45,-73,97329.953125,1,0,0,0,33.764679,130.896164
965264,456,85,2032,42,-26,-59,97329.953125,1,0,0,0,33.764679,130.896164
965274,461,72,2021,41,-5,-52,97330.804688,1,0,0,0,33.764679,130.896164
965284,475,91,2016,50,17,-75,97330.804688,1,0,0,0,33.764679,130.896164
965294,488,78,2032,39,-31,-100,97330.804688,1,0,0,0,33.764679,130.896164
965304,476,79,2026,48,-6,-92,97330.804688,1,0,0,0,33.764679,130.896164
965314,474,91,2023,50,5,-92,97330.968750,1,0,0,0,33.764679,130.896164
965324,478,83,2011,35,-32,-72,97330.968750,1,0,0,0,33.764679,130.896164
965334,484,79,2032,38,-20,-79,97330.968750,1,0,0,0,33.764679,130.896164
965344,482,77,2025,33,-28,-63,97330.968750,1,0,0,0,33.764679,130.896164
965354,470,76,2025,30,-33,-53,97331.656250,1,0,0,0,33.764679,130.896164
965364,452,80,2028,40,-20,-48,97331.656250,1,0,0,0,33.764679,130.896164
965374,493,71,2033,31,-17,-73,97331.656250,1,0,0,0,33.764679,130.896164
965384,472,77,2026,36,-21,-90,97331.656250,1,0,0,0,33.764679,130.896164
965394,472,84,2010,41,-6,-65,97330.632812,1,0,0,0,33.764679,130.896164
965404,485,61,2018,41,-10,-55,97330.632812,1,0,0,0,33.764679,130.896164
965414,498,83,2033,47,0,-81,97330.632812,1,0,0,0,33.764679,130.896164
965424,485,73,2030,15,-59,-49,97330.632812,1,0,0,0,33.764679,130.896164
965434,469,77,2026,31,-58,-48,97329.953125,1,0,0,0,33.764679,130.896164
965444,455,87,2026,40,-17,-68,97329.953125,1,0,0,0,33.764679,130.896164
965454,461,84,2024,29,-14,-36,97329.953125,1,0,0,0,33.764679,130.896164
965464,486,80,2014,22,-23,-81,97329.953125,1,0,0,0,33.764679,130.896164
965474,483,69,2036,46,13,-67,97330.289062,1,0,0,0,33.764679,130.896164
965484,489,85,2026,22,-21,-54,97330.289062,1,0,0,0,33.764679,130.896164
965494,497,72,2019,38,-35,-60,97330.289062,1,0,0,0,33.764679,130.896164
965504,462,90,2022,39,-39,-71,97330.289062,1,0,0,0,33.764679,130.896164
965514,448,82,2025,23,-67,-33,97331.390625,1,0,0,0,33.764679,130.896164
965524,481,83,2027,46,-17,-75,97331.390625,1,0,0,0,33.764679,130.896164
965534,484,84,2028,50,-5,-89,97331.390625,1,0,0,0,33.764679,130.896164
965544,483,75,2023,45,-36,-69,97331.390625,1,0,0,0,33.764679,130.896164
965554,469,68,2031,19,-57,-37,97330.875000,1,0,0,0,33.764679,130.896164
965564,467,96,2024,35,-15,-51,97330.875000,1,0,0,0,33.764679,130.896164
965574,471,85,2029,17,-75,-56,97330.875000,1,0,0,0,33.764679,130.896164
965584,477,74,2036,42,-46,-78,97330.875000,1,0,0,0,33.764679,130.896164
965594,473,76,2023,28,-15,-43,97330.703125,1,0,0,0,33.764679,130.896164
965604,473,85,2026,33,-20,-51,97330.703125,1,0,0,0,33.764679,130.896164
965614,481,81,2016,27,-31,-81,97330.703125,1,0,0,0,33.764679,130.896164
965624,488,90,2024,39,-13,-52,97330.703125,1,0,0,0,33.764679,130.896164
965634,473,89,2028,43,-29,-48,97330.187500,1,0,0,0,33.764679,130.896164
965644,465,77,2025,21,-35,-64,97330.187500,1,0,0,0,33.764679,130.896164
965654,482,83,2016,39,-18,-72,97330.187500,1,0,0,0,33.764679,130.896164
965664,473,71,2024,40,-6,-75,97330.187500,1,0,0,0,33.764679,130.896164
965674,464,87,2032,41,-26,-57,97329.265625,1,0,0,0,33.764679,130.896164
965684,485,77,2034,49,-21,-59,97329.265625,1,0,0,0,33.764679,130.896164
965694,456,83,2028,36,-15,-79,97329.265625,1,0,0,0,33.764679,130.896164
965704,476,73,2025,39,-23,-47,97329.265625,1,0,0,0,33.764679,130.896164
965714,481,88,2021,34,-18,-62,97330.015625,1,0,0,0,33.764679,130.896164
965724,494,72,2028,29,-40,-71,97330.015625,1,0,0,0,33.764679,130.896164
965734,474,86,2020,34,-19,-82,97330.015625,1,0,0,0,33.764679,130.896164
965744,478,81,2026,28,-7,-79,97330.015625,1,0,0,0,33.764679,130.896164
965754,472,69,2024,23,-22,-49,97328.890625,1,0,0,0,33.764679,130.896164
965764,480,92,2021,36,-10,-71,97328.890625,1,0,0,0,33.764679,130.896164
965774,468,79,2031,15,-67,-46,97328.890625,1,0,0,0,33.764679,130.896164
965784,486,79,2030,32,-47,-72,97328.890625,1,0,0,0,33.764679,130.896164
965794,478,71,2036,38,-15,-80,97328.750000,1,0,0,0,33.764679,130.896164
965804,458,84,2038,27,-18,-55,97328.750000,1,0,0,0,33.764679,130.896164
965814,488,89,2027,49,-1,-79,97328.750000,1,0,0,0,33.764679,130.896164
965824,482,80,2040,29,-21,-81,97328.750000,1,0,0,0,33.764679,130.896164
965834,474,71,2037,44,7,-70,97328.234375,1,0,0,0,33.764679,130.896164
965844,459,87,2026,45,4,-71,97328.234375,1,0,0,0,33.764679,130.896164
965854,474,84,2022,39,-26,-81,97328.234375,1,0,0,0,33.764679,130.896164
965864,493,77,2027,27,-29,-80,97328.234375,1,0,0,0,33.764679,130.896164
965874,476,83,2036,25,-32,-35,97328.656250,1,0,0,0,33.764679,130.896164
965884,477,75,2028,35,-22,-45,97328.656250,1,0,0,0,33.764679,130.896164
965894,482,94,2019,51,-1,-67,97328.656250,1,0,0,0,33.764679,130.896164
965904,479,81,2021,21,-56,-65,97328.656250,1,0,0,0,33.764679,130.896164
965914,461,68,2031,30,-36,-48,97328.750000,1,0,0,0,33.764679,130.896164
965924,478,93,2024,48,-21,-51,97328.750000,1,0,0,0,33.764679,130.896164
965934,462,82,2027,38,-19,-88,97328.750000,1,0,0,0,33.764679,130.896164
965944,448,79,2034,55,-252,-106,97328.750000,1,0,0,0,33.764679,130.896164
965954,487,79,2020,30,-42,-36,97329.164062,1,0,0,0,33.764679,130.896164
965964,496,85,2022,21,-48,-54,97329.164062,1,0,0,0,33.764679,130.896164
965974,484,68,2032,48,-41,-88,97329.164062,1,0,0,0,33.764679,130.896164
965984,467,56,2043,37,-29,-64,97329.164062,1,0,0,0,33.764679,130.896164
965994,465,91,2021,29,-45,-39,97329.507812,1,0,0,0,33.764679,130.896164
966004,467,104,2026,38,-10,-104,97329.507812,1,0,0,0,33.764679,130.896164
966014,484,72,2026,48,-19,-88,97329.507812,1,0,0,0,33.764679,130.896164
966024,498,82,2029,42,-45,-50,97329.507812,1,0,0,0,33.764679,130.896164
966034,475,84,2016,40,-38,-33,97329.507812,1,0,0,0,33.764679,130.896164
966044,469,74,2022,43,-35,-69,97329.507812,1,0,0,0,33.764679,130.896164
966054,478,72,2019,57,-6,-86,97329.507812,1,0,0,0,33.764679,130.896164
966064,473,97,2024,41,-37,-48,97329.507812,1,0,0,0,33.764679,130.896164
966074,472,93,2037,47,-20,-79,97329.921875,1,0,0,0,33.764679,130.896164
966084,470,78,2025,41,-23,-61,97329.921875,1,0,0,0,33.764679,130.896164
966094,482,78,2020,43,-22,-71,97329.921875,1,0,0,0,33.764679,130.896164
966104,466,71,2032,41,6,-87,97329.921875,1,0,0,0,33.764679,130.896164
966114,488,80,2020,61,0,-91,97330.265625,1,0,0,0,33.764679,130.896164
966124,461,79,2027,9,-52,-43,97330.265625,1,0,0,0,33.764679,130.896164
966134,489,72,2035,40,-18,-90,97330.265625,1,0,0,0,33.764679,130.896164
966144,486,81,2031,34,-25,-94,97330.265625,1,0,0,0,33.764679,130.896164
966154,488,77,2028,41,-6,-80,97330.773438,1,0,0,0,33.764679,130.896164
966164,473,80,2021,27,-36,-48,97330.773438,1,0,0,0,33.764679,130.896164
966174,483,85,2024,22,-72,-51,97330.773438,1,0,0,0,33.764679,130.896164
966184,479,77,2020,44,-6,-85,97330.773438,1,0,0,0,33.764679,130.896164
966194,488,75,2016,41,-8,-101,97331.625000,1,0,0,0,33.764679,130.896164
966204,489,78,2031,46,-15,-52,97331.625000,1,0,0,0,33.764679,130.896164
966214,481,79,2032,47,-24,-40,97331.625000,1,0,0,0,33.764679,130.896164
966224,477,75,2034,42,-13,-86,97331.625000,1,0,0,0,33.764679,130.896164
966234,449,81,2026,54,-13,-96,97331.453125,1,0,0,0,33.764679,130.896164
966244,487,81,2027,49,-26,-74,97331.453125,1,0,0,0,33.764679,130.896164
966254,476,82,2029,20,-22,-65,97331.453125,1,0,0,0,33.764679,130.896164
966264,476,76,2029,27,-28,-72,97331.453125,1,0,0,0,33.764679,130.896164
966274,476,68,2036,30,-46,-67,97330.460938,1,0,0,0,33.764679,130.896164
966284,469,80,2029,36,-31,-51,97330.460938,1,0,0,0,33.764679,130.896164
966294,478,89,2022,29,-27,-68,97330.460938,1,0,0,0,33.764679,130.896164
966304,469,86,2030,63,0,-107,97330.460938,1,0,0,0,33.764679,130.896164
966314,479,67,2023,54,-17,-65,97331.726562,1,0,0,0,33.764679,130.896164
966324,490,81,2020,43,-14,-56,97331.726562,1,0,0,0,33.764679,130.896164
966334,473,70,2025,36,-29,-50,97331.726562,1,0,0,0,33.764679,130.896164
966344,470,85,2032,36,-37,-77,97331.726562,1,0,0,0,33.764679,130.896164
966354,476,70,2035,16,-47,-62,97331.484375,1,0,0,0,33.764679,130.896164
966364,478,94,2018,68,-1,-80,97331.484375,1,0,0,0,33.764679,130.896164
966374,480,80,2023,34,-31,-73,97331.484375,1,0,0,0,33.764679,130.896164
966384,470,74,2026,41,-4,-92,97331.484375,1,0,0,0,33.764679,130.896164
966394,471,74,2027,7,-36,-45,97331.046875,1,0,0,0,33.764679,130.896164
966404,466,74,2027,31,-29,-69,97331.046875,1,0,0,0,33.764679,130.896164
966414,480,90,2023,50,-28,-100,97331.046875,1,0,0,0,33.764679,130.896164
966424,479,88,2021,47,-7,-60,97331.046875,1,0,0,0,33.764679,130.896164
966434,479,82,2025,39,-26,-62,97330.875000,1,0,0,0,33.764679,130.896164
966444,476,71,2025,70,8,-88,97330.875000,1,0,0,0,33.764679,130.896164
966454,478,79,2022,53,24,-98,97330.875000,1,0,0,0,33.764679,130.896164
966464,473,82,2027,34,-31,-38,97330.875000,1,0,0,0,33.764679,130.896164
966474,461,86,2030,45,-18,-77,97330.703125,1,0,0,0,33.764679,130.896164
966484,462,83,2023,38,-31,-60,97330.703125,1,0,0,0,33.764679,130.896164
966494,471,78,2022,13,-32,-75,97330.703125,1,0,0,0,33.764679,130.896164
966504,482,68,2029,25,-44,-47,97330.703125,1,0,0,0,33.764679,130.896164
966514,484,76,2033,49,-18,-53,97330.703125,1,0,0,0,33.764679,130.896164
966524,471,83,2029,42,-13,-75,97330.703125,1,0,0,0,33.764679,130.896164
966534,466,79,2028,39,-24,-69,97330.703125,1,0,0,0,33.764679,130.896164
966544,472,90,2026,35,-28,-59,97330.703125,1,0,0,0,33.764679,130.896164
966554,482,83,2024,45,-2,-71,97330.703125,1,0,0,0,33.764679,130.896164
966564,479,76,2032,50,-10,-80,97330.703125,1,0,0,0,33.764679,130.896164
966574,483,91,2026,50,-251,-85,97330.703125,1,0,0,0,33.764679,130.896164
966584,464,74,2030,23,-50,-32,97330.703125,1,0,0,0,33.764679,130.896164
966594,479,88,2028,46,-8,-69,97330.531250,1,0,0,0,33.764679,130.896164
966604,476,79,2035,37,-16,-55,97330.531250,1,0,0,0,33.764679,130.896164
966614,467,75,2033,51,11,-104,97330.531250,1,0,0,0,33.764679,130.896164
966624,495,78,2031,58,3,-97,97330.531250,1,0,0,0,33.764679,130.896164
966634,466,75,2021,58,-7,-82,97330.359375,1,0,0,0,33.764679,130.896164
966644,473,67,2033,47,-20,-81,97330.359375,1,0,0,0,33.764679,130.896164
966654,478,85,2025,62,-8,-82,97330.359375,1,0,0,0,33.764679,130.896164
966664,483,84,2030,58,-1,-95,97330.359375,1,0,0,0,33.764679,130.896164
966674,488,84,2033,56,3,-72,97330.601562,1,0,0,0,33.764679,130.896164
966684,461,77,2025,36,-40,-52,97330.601562,1,0,0,0,33.764679,130.896164
966694,478,75,2022,43,-52,-56,97330.601562,1,0,0,0,33.764679,130.896164
966704,464,77,2025,42,-6,-90,97330.601562,1,0,0,0,33.764679,130.896164
966714,489,73,2018,37,-45,-59,97330.937500,1,0,0,0,33.764679,130.896164
966724,476,83,2023,28,-26,-54,97330.937500,1,0,0,0,33.764679,130.896164
966734,471,80,2030,47,-19,-66,97330.937500,1,0,0,0,33.764679,130.896164
966744,467,86,2032,29,-38,-64,97330.937500,1,0,0,0,33.764679,130.896164
966754,468,92,2025,52,-10,-89,97330.601562,1,0,0,0,33.764679,130.896164
966764,469,73,2016,33,-37,-53,97330.601562,1,0,0,0,33.764679,130.896164
966774,482,85,2020,29,-14,-52,97330.601562,1,0,0,0,33.764679,130.896164
966784,476,86,2027,46,-11,-106,97330.601562,1,0,0,0,33.764679,130.896164
966794,468,69,2026,23,-45,-56,97330.093750,1,0,0,0,33.764679,130.896164
966804,494,83,2024,35,-13,-66,97330.093750,1,0,0,0,33.764679,130.896164
966814,475,91,2027,41,-38,-65,97330.093750,1,0,0,0,33.764679,130.896164
966824,490,77,2029,39,-32,-58,97330.093750,1,0,0,0,33.764679,130.896164
966834,479,81,2022,51,-21,-94,97329.468750,1,0,0,0,33.764679,130.896164
966844,479,77,2033,36,-41,-71,97329.468750,1,0,0,0,33.764679,130.896164
966854,466,81,2021,43,-2,-93,97329.468750,1,0,0,0,33.764679,130.896164
966864,486,73,2028,35,-5,-74,97329.468750,1,0,0,0,33.764679,130.896164
966874,478,78,2028,41,-7,-62,97330.156250,1,0,0,0,33.764679,130.896164
966884,485,80,2028,45,-36,-83,97330.156250,1,0,0,0,33.764679,130.896164
966894,475,71,2019,38,-44,-67,97330.156250,1,0,0,0,33.764679,130.896164
966904,472,70,2032,37,-31,-46,97330.156250,1,0,0,0,33.764679,130.896164
966914,481,80,2028,41,-3,-47,97330.429688,1,0,0,0,33.764679,130.896164
966924,477,70,2027,38,-23,-65,97330.429688,1,0,0,0,33.764679,130.896164
966934,475,80,2023,48,-12,-97,97330.429688,1,0,0,0,33.764679,130.896164
966944,485,84,2021,18,-54,-53,97330.429688,1,0,0,0,33.764679,130.896164
966954,478,85,2030,42,-3,-75,97330.093750,1,0,0,0,33.764679,130.896164
966964,479,71,2040,41,-37,-82,97330.093750,1,0,0,0,33.764679,130.896164
966974,476,84,2023,41,-18,-62,97330.093750,1,0,0,0,33.764679,130.896164
966984,492,78,2020,28,-43,-51,97330.093750,1,0,0,0,33.764679,130.896164
966994,478,83,2023,33,-30,-73,97330.429688,1,0,0,0,33.764679,130.896164
967004,475,77,2021,41,-32,-68,97330.429688,1,0,0,0,33.764679,130.896164
967014,474,75,2027,63,1,-94,97330.429688,1,0,0,0,33.764679,130.896164
967024,491,89,2029,30,-35,-52,97330.429688,1,0,0,0,33.764679,130.896164
967034,472,74,2025,27,-46,-53,97330.265625,1,0,0,0,33.764679,130.896164
967044,484,73,2025,65,20,-97,97330.265625,1,0,0,0,33.764679,130.896164
967054,498,72,2023,27,-24,-52,97330.265625,1,0,0,0,33.764679,130.896164
967064,467,83,2018,57,-10,-81,97330.265625,1,0,0,0,33.764679,130.896164
967074,484,79,2028,34,-23,-62,97330.265625,1,0,0,0,33.764679,130.896164
967084,499,79,2031,39,-12,-70,97330.265625,1,0,0,0,33.764679,130.896164
967094,465,77,2023,33,-12,-65,97330.265625,1,0,0,0,33.764679,130.896164
967104,475,85,2026,35,-71,-49,97330.265625,1,0,0,0,33.764679,130.896164
967114,493,74,2036,32,-37,-89,97330.015625,1,0,0,0,33.764679,130.896164
967124,470,92,2034,38,-20,-86,97330.015625,1,0,0,0,33.764679,130.896164
967134,474,82,2022,18,-52,-12,97330.015625,1,0,0,0,33.764679,130.896164
967144,488,79,2023,34,-29,-41,97330.015625,1,0,0,0,33.764679,130.896164
967154,466,80,2026,15,-43,-73,97329.781250,1,0,0,0,33.764679,130.896164
967164,473,87,2021,37,-38,-56,97329.781250,1,0,0,0,33.764679,130.896164
967174,486,77,2027,24,-37,-44,97329.781250,1,0,0,0,33.764679,130.896164
967184,484,80,2020,27,-51,-43,97329.781250,1,0,0,0,33.764679,130.896164
967194,472,82,2015,39,-32,-67,97329.609375,1,0,0,0,33.764679,130.896164
967204,464,64,2030,35,-42,-57,97329.609375,1,0,0,0,33.764679,130.896164
967214,477,86,2025,36,-33,-70,97329.609375,1,0,0,0,33.764679,130.896164
967224,478,70,2016,38,-33,-70,97329.609375,1,0,0,0,33.764679,130.896164
967234,482,71,2037,58,-7,-82,97330.187500,1,0,0,0,33.764679,130.896164
967244,475,84,2027,35,-39,-51,97330.187500,1,0,0,0,33.764679,130.896164
967254,469,71,2033,46,-28,-45,97330.187500,1,0,0,0,33.764679,130.896164
967264,471,74,2031,16,-48,-42,97329.226562,1,0,0,0,33.764679,130.896164
967274,480,74,2034,26,-27,-58,97329.226562,1,0,0,0,33.764679,130.896164
967284,465,85,2024,58,-21,-77,97329.226562,1,0,0,0,33.764679,130.896164
967294,466,84,2024,30,-36,-59,97329.226562,1,0,0,0,33.764679,130.896164
967304,471,65,2026,41,-14,-59,97329.226562,1,0,0,0,33.764679,130.896164
967314,469,88,2027,36,-18,-80,97329.226562,1,0,0,0,33.764679,130.896164
967324,485,94,2031,27,-54,-71,97329.226562,1,0,0,0,33.764679,130.896164
967334,462,80,2029,10,-71,-35,97329.226562,1,0,0,0,33.764679,130.896164
967344,477,72,2030,65,-5,-79,97329.093750,1,0,0,0,33.764679,130.896164
967354,463,78,2029,39,-12,-73,97329.093750,1,0,0,0,33.764679,130.896164
967364,488,68,2021,43,-33,-63,97329.093750,1,0,0,0,33.764679,130.896164
967374,466,71,2024,19,-38,-63,97329.093750,1,0,0,0,33.764679,130.896164
967384,478,80,2021,61,1,-81,97329.843750,1,0,0,0,33.764679,130.896164
967394,477,92,2021,30,-36,-46,97329.843750,1,0,0,0,33.764679,130.896164
967404,475,71,2033,46,-12,-70,97329.843750,1,0,0,0,33.764679,130.896164
967414,479,74,2029,68,14,-96,97329.843750,1,0,0,0,33.764679,130.896164
967424,476,75,2020,44,-23,-76,97329.507812,1,0,0,0,33.764679,130.896164
967434,477,83,2023,34,-6,-61,97329.507812,1,0,0,0,33.764679,130.896164
967444,451,82,2024,60,3,-60,97329.507812,1,0,0,0,33.764679,130.896164
967454,465,75,2032,33,-35,-58,97329.507812,1,0,0,0,33.764679,130.896164
967464,466,79,2020,58,16,-100,97329.750000,1,0,0,0,33.764679,130.896164
967474,460,86,2024,37,-31,-58,97329.750000,1,0,0,0,33.764679,130.896164
967484,480,78,2020,22,-37,-54,97329.750000,1,0,0,0,33.764679,130.896164
